,idf_weights
sgx,11.105468752548317
sha,9.601391355772043
shabbos,10.412321571988372
shabby,11.105468752548317
shaddup,9.852705784052949
shade,10.006856463880208
shadow,7.481127819571952
shadowbroker,11.105468752548317
shadowbrokers,8.302108371641783
shadowselect,10.700003644440153
shady,10.189178020674163
shag,11.105468752548317
shailee,11.105468752548317
shakaconx,11.105468752548317
shake,8.854176953941822
shakespeare,10.189178020674163
shakesperean,11.105468752548317
shakin,11.105468752548317
shall,8.854176953941822
shalll,11.105468752548317
shalvi,11.105468752548317
sham,10.006856463880208
shame,7.948468331398204
shamoon,10.189178020674163
shampoo,10.700003644440153
shane,10.412321571988372
shank,11.105468752548317
shannon,11.105468752548317
shape,8.75409349538484
shaper,11.105468752548317
shaq,11.105468752548317
share,6.12529266593677
shareholder,11.105468752548317
sharepoint,8.802883659554272
sharin,10.412321571988372
shark,9.852705784052949
sharklinux,11.105468752548317
sharp,9.719174391428426
sharpen,10.412321571988372
sharpie,11.105468752548317
shatter,10.700003644440153
shaun,9.852705784052949
shave,8.908244175212097
shawn,10.700003644440153
shawnee,11.105468752548317
shawshank,11.105468752548317
shawty,10.412321571988372
shay,11.105468752548317
shayla,10.189178020674163
shazzam,11.105468752548317
shd,11.105468752548317
shea,10.412321571988372
shed,10.189178020674163
shee,10.700003644440153
sheed,11.105468752548317
sheeeeit,10.189178020674163
sheeit,11.105468752548317
sheen,11.105468752548317
sheep,10.189178020674163
sheesh,9.852705784052949
sheet,9.090565732006052
sheeyat,10.412321571988372
sheez,10.189178020674163
sheila,10.412321571988372
shelby,11.105468752548317
shelf,9.852705784052949
shell,7.21364845443769
shellbrowserwindows,11.105468752548317
shellcode,6.662817496058
shellcon,11.105468752548317
shelley,11.105468752548317
shellshock,10.189178020674163
shellwindows,11.105468752548317
shelter,9.601391355772043
shen,11.105468752548317
shengtuo,11.105468752548317
sheos,11.105468752548317
shep,10.412321571988372
shephard,10.412321571988372
shepherd,10.700003644440153
sherbert,11.105468752548317
sheriff,10.189178020674163
sherlock,10.189178020674163
sherriff,11.105468752548317
sherrod,11.105468752548317
sheryl,11.105468752548317
shes,8.54051939508678
shew,11.105468752548317
shez,11.105468752548317
shh,11.105468752548317
shhhhh,11.105468752548317
shia,10.700003644440153
shiat,10.412321571988372
shieldlink,11.105468752548317
shift,7.755564665273712
shiiiiit,11.105468752548317
shiiiit,11.105468752548317
shiiit,11.105468752548317
shiit,10.189178020674163
shiksha,11.105468752548317
shimcache,10.189178020674163
shimp,11.105468752548317
shin,10.412321571988372
shine,10.006856463880208
shinn,10.412321571988372
shiny,10.700003644440153
ship,8.663121717179113
shira,10.412321571988372
shirley,10.189178020674163
shirt,8.060946314824895
shit,5.871689907137852
shitbird,11.105468752548317
shite,10.189178020674163
shitfaced,10.412321571988372
shithead,11.105468752548317
shitload,11.105468752548317
shitposting,11.105468752548317
shitshitshitshitshitshit,11.105468752548317
shitt,11.105468752548317
shitter,11.105468752548317
shittiness,11.105468752548317
shittt,11.105468752548317
shitty,9.026027210868481
shiver,10.189178020674163
shiz,10.412321571988372
shizz,10.412321571988372
shizzle,10.412321571988372
shld,11.105468752548317
shlr,10.189178020674163
shm,10.700003644440153
shmat,10.700003644440153
sho,10.412321571988372
shock,8.802883659554272
shocker,11.105468752548317
shockwave,9.601391355772043
shodan,10.700003644440153
shoddy,10.700003644440153
shoe,7.906795634997636
shoeless,11.105468752548317
shoestringless,11.105468752548317
shondor,10.412321571988372
shooooo,11.105468752548317
shoot,7.687742068934951
shooter,10.700003644440153
shop,7.391896685844009
shopper,8.854176953941822
shoppn,11.105468752548317
shopsoftware,11.105468752548317
shore,10.006856463880208
shoretel,11.105468752548317
short,7.755564665273712
shortage,10.700003644440153
shortcake,11.105468752548317
shortcodes,11.105468752548317
shortcoming,11.105468752548317
shortcut,9.719174391428426
shorten,10.700003644440153
shortfall,11.105468752548317
shortly,10.700003644440153
shortstop,11.105468752548317
shortwave,11.105468752548317
shorty,8.707573479749946
shotgun,10.412321571988372
shotwell,11.105468752548317
shoul,11.105468752548317
shoulda,10.006856463880208
shoulder,10.006856463880208
shouldnt,10.189178020674163
shouldve,11.105468752548317
shoult,11.105468752548317
shout,9.159558603493004
shoutem,11.105468752548317
shoutout,10.412321571988372
shove,10.189178020674163
shovel,9.400720660309892
shovelin,10.412321571988372
showcase,10.189178020674163
showcasing,10.700003644440153
showcomments,10.189178020674163
showdown,11.105468752548317
shower,8.466411422933058
showin,11.105468752548317
showmecon,10.189178020674163
showroom,11.105468752548317
showtime,10.412321571988372
showww,11.105468752548317
shraddha,11.105468752548317
shraman,11.105468752548317
shred,11.105468752548317
shredder,11.105468752548317
shri,10.700003644440153
shrimp,11.105468752548317
shrine,11.105468752548317
shrink,10.412321571988372
shrinkage,11.105468752548317
shrinki,11.105468752548317
shroomies,11.105468752548317
shrug,9.233666575646726
sht,11.105468752548317
shtt,11.105468752548317
shubham,10.700003644440153
shuck,10.189178020674163
shud,9.852705784052949
shudder,10.700003644440153
shuddup,10.412321571988372
shuffle,10.412321571988372
shun,10.412321571988372
shup,11.105468752548317
shuree,11.105468752548317
shut,7.332707814453679
shutdown,10.189178020674163
shutter,9.852705784052949
shuttle,10.700003644440153
shuttleworth,10.412321571988372
shw,11.105468752548317
shwo,11.105468752548317
shxt,11.105468752548317
shy,9.601391355772043
shyness,11.105468752548317
shyt,9.313709283320263
shyyttt,11.105468752548317
siaberry,11.105468752548317
siamese,11.105468752548317
sibling,8.965402589052047
sibusiso,11.105468752548317
sicherheitsl,11.105468752548317
sick,7.002825387511521
sicken,10.700003644440153
sickness,10.700003644440153
sicunet,11.105468752548317
sicurezza,11.105468752548317
siddhant,11.105468752548317
sidebar,9.719174391428426
sideline,11.105468752548317
sidenote,11.105468752548317
sidewalk,10.412321571988372
sideways,11.105468752548317
sidify,11.105468752548317
sie,11.105468752548317
sieg,10.700003644440153
siege,10.006856463880208
siem,8.579740108240062
siemens,9.601391355772043
sierra,9.852705784052949
sieve,11.105468752548317
sift,11.105468752548317
sig,10.412321571988372
sigh,8.302108371641783
sight,9.090565732006052
sign,6.88596104737221
signa,10.700003644440153
signage,10.700003644440153
signal,8.54051939508678
signature,9.090565732006052
significant,9.852705784052949
significantly,10.189178020674163
signin,11.105468752548317
signup,11.105468752548317
sigs,11.105468752548317
sigurnosni,11.105468752548317
siiigghhh,10.412321571988372
siiiigh,11.105468752548317
sikeee,11.105468752548317
sikeeeee,11.105468752548317
sil,11.105468752548317
silence,9.852705784052949
silent,10.700003644440153
silently,9.159558603493004
silicon,10.189178020674163
silk,10.700003644440153
silly,8.302108371641783
silo,10.189178020674163
siloed,11.105468752548317
silowash,10.412321571988372
silver,9.719174391428426
silverlight,10.189178020674163
silverstripe,11.105468752548317
silvester,10.412321571988372
silvey,11.105468752548317
simatic,10.189178020674163
simcity,11.105468752548317
simedays,11.105468752548317
similar,8.2722554084921
similarly,10.412321571988372
simon,9.719174391428426
simone,11.105468752548317
simp,11.105468752548317
simphony,11.105468752548317
simple,7.367799134264949
simplessus,10.700003644440153
simplesvmhook,11.105468752548317
simplicity,10.412321571988372
simpliest,11.105468752548317
simplify,9.233666575646726
simply,8.965402589052047
simulate,10.700003644440153
simulation,10.700003644440153
simulator,11.105468752548317
sin,9.852705784052949
sinatra,10.700003644440153
sinc,11.105468752548317
sincerely,11.105468752548317
sincerity,9.719174391428426
sing,8.243267871618848
singapore,9.159558603493004
singer,10.006856463880208
singhealth,10.412321571988372
singhs,11.105468752548317
singin,11.105468752548317
singl,11.105468752548317
single,7.639732849748591
singtel,10.189178020674163
singularity,10.700003644440153
sink,9.719174391428426
sinn,11.105468752548317
sinner,11.105468752548317
sino,11.105468752548317
sinqle,11.105468752548317
sint,11.105468752548317
sinterklaas,10.412321571988372
sinus,10.700003644440153
sip,10.412321571988372
sipher,11.105468752548317
sipp,11.105468752548317
sippi,11.105468752548317
sippin,10.700003644440153
sir,8.364628728623117
sire,11.105468752548317
sirius,10.700003644440153
sirjee,11.105468752548317
sirloin,11.105468752548317
sissahands,11.105468752548317
sistas,11.105468752548317
sister,7.866790300383936
sisterr,10.700003644440153
sit,7.535936056066947
sitch,11.105468752548317
sitcom,11.105468752548317
site,4.843023324711965
siteground,10.189178020674163
siteid,11.105468752548317
siteisolation,10.700003644440153
sitemap,11.105468752548317
sito,11.105468752548317
sitter,10.700003644440153
sittinghere,11.105468752548317
situ,11.105468752548317
situation,8.502779067103933
sixteen,11.105468752548317
sixth,10.412321571988372
sixtyone,11.105468752548317
size,8.0374158174147
sizee,11.105468752548317
sizzle,11.105468752548317
skank,11.105468752548317
skanky,11.105468752548317
skate,9.601391355772043
skateshop,11.105468752548317
skb,10.412321571988372
skcipher,10.006856463880208
ske,11.105468752548317
skeevy,11.105468752548317
skeleton,11.105468752548317
skepticism,10.700003644440153
skers,11.105468752548317
sketch,10.412321571988372
sketchpad,11.105468752548317
sketti,10.700003644440153
skew,11.105468752548317
ski,10.700003644440153
skia,10.189178020674163
skid,10.412321571988372
skier,11.105468752548317
skill,8.908244175212097
skilled,10.189178020674163
skillz,10.412321571988372
skim,11.105468752548317
skin,8.965402589052047
skinny,8.466411422933058
skip,9.159558603493004
skippay,11.105468752548317
skippin,11.105468752548317
skippping,11.105468752548317
skippy,8.802883659554272
skit,11.105468752548317
skittle,10.700003644440153
skool,10.189178020674163
skscan,10.700003644440153
sku,11.105468752548317
skulj,11.105468752548317
skullet,11.105468752548317
skully,11.105468752548317
skunk,11.105468752548317
sky,9.496030840114217
skyatp,10.700003644440153
skydiver,11.105468752548317
skyla,11.105468752548317
skylake,10.700003644440153
skyline,11.105468752548317
skype,8.364628728623117
skypeapp,11.105468752548317
skyscraprs,11.105468752548317
skywriting,10.412321571988372
slaac,11.105468752548317
slab,11.105468752548317
slack,10.006856463880208
slackin,10.189178020674163
slackware,7.927414922200372
slag,11.105468752548317
slam,9.313709283320263
slammer,8.620562102760317
slander,10.700003644440153
slanderous,11.105468752548317
slang,10.189178020674163
slanms,11.105468752548317
slap,8.187698020464037
slapen,11.105468752548317
slappin,11.105468752548317
slash,10.189178020674163
slashdot,9.496030840114217
slashfic,11.105468752548317
slaughter,10.700003644440153
slave,11.105468752548317
slavic,11.105468752548317
slayer,10.412321571988372
sld,11.105468752548317
slda,10.412321571988372
sldnt,10.412321571988372
sle,6.011718551741555
sleazy,11.105468752548317
sled,6.801403659344147
sleducators,11.105468752548317
sleek,11.105468752548317
sleep,6.878635007280137
sleeper,9.719174391428426
sleepin,11.105468752548317
sleepy,9.852705784052949
sleet,11.105468752548317
sleeve,10.412321571988372
sleuthkit,11.105468752548317
slew,10.700003644440153
slf,11.105468752548317
slice,10.006856463880208
slicehost,11.105468752548317
slick,10.189178020674163
slide,8.332880030308536
slider,8.135054286978615
slideshare,11.105468752548317
slideshow,10.700003644440153
slideshowpro,11.105468752548317
slidinqq,11.105468752548317
slightly,9.496030840114217
slighty,10.412321571988372
slim,10.189178020674163
slimaruser,9.719174391428426
slime,10.700003644440153
slimy,11.105468752548317
sling,10.700003644440153
slinger,10.700003644440153
slink,11.105468752548317
slip,8.802883659554272
slipper,9.719174391428426
slit,9.852705784052949
slither,10.700003644440153
slo,11.105468752548317
slobber,11.105468752548317
slog,11.105468752548317
slogan,9.852705784052949
sloppy,10.700003644440153
slosh,10.412321571988372
sloth,10.700003644440153
slovenia,11.105468752548317
slovenian,11.105468752548317
slow,8.161029773381877
slowly,9.400720660309892
slowness,11.105468752548317
slowskis,11.105468752548317
slug,10.700003644440153
slui,9.400720660309892
slumber,11.105468752548317
slumdogs,11.105468752548317
slumlord,11.105468752548317
slur,11.105468752548317
slurm,9.496030840114217
slurp,10.700003644440153
slurpee,10.412321571988372
slurpees,10.412321571988372
slut,7.593923313717297
slutty,11.105468752548317
sluuttt,11.105468752548317
smack,9.313709283320263
small,7.494550839904092
smallville,11.105468752548317
smap,11.105468752548317
smart,7.321279118630056
smartassembly,10.700003644440153
smartbear,10.700003644440153
smartly,11.105468752548317
smartphone,9.233666575646726
smartphoneforensics,11.105468752548317
smartphones,9.852705784052949
smartscreen,10.412321571988372
smartshop,10.700003644440153
smartthings,11.105468752548317
smash,9.313709283320263
smater,10.412321571988372
smb,7.828324019556141
smbs,10.412321571988372
smbv,9.852705784052949
smear,10.412321571988372
smee,11.105468752548317
smell,7.886592927680116
smelly,9.496030840114217
smentita,11.105468752548317
smep,10.412321571988372
smexiest,11.105468752548317
smexy,11.105468752548317
smh,9.496030840114217
smidge,11.105468752548317
smile,8.085043866403954
smiley,10.189178020674163
smileyyyyy,11.105468752548317
smissing,11.105468752548317
smite,11.105468752548317
smith,9.159558603493004
smlr,11.105468752548317
smoke,8.802883659554272
smoker,11.105468752548317
smokies,11.105468752548317
smooth,10.006856463880208
smoothly,7.755564665273712
smoothy,10.700003644440153
smosh,11.105468752548317
smplayer,10.700003644440153
smtg,10.412321571988372
smthing,11.105468752548317
smtp,10.189178020674163
smudge,10.700003644440153
smug,10.006856463880208
smuggle,11.105468752548317
smurf,11.105468752548317
smurfet,11.105468752548317
snack,9.496030840114217
snackies,11.105468752548317
snad,11.105468752548317
snafu,9.496030840114217
snake,9.852705784052949
snap,9.026027210868481
snapcenter,11.105468752548317
snapchat,10.700003644440153
snapdragon,8.908244175212097
snape,11.105468752548317
snapple,11.105468752548317
snappy,10.412321571988372
snapshot,10.700003644440153
snare,11.105468752548317
snark,11.105468752548317
snarl,11.105468752548317
snatch,11.105468752548317
snatcher,10.412321571988372
snazzy,8.663121717179113
snd,11.105468752548317
sndbuf,10.700003644440153
sneak,8.802883659554272
sneaker,9.852705784052949
sneakiest,10.700003644440153
sneaky,9.719174391428426
sneek,10.412321571988372
sneeks,10.412321571988372
sneeze,9.852705784052949
snek,10.189178020674163
snes,10.700003644440153
snews,11.105468752548317
sngevents,11.105468752548317
sni,11.105468752548317
snicker,11.105468752548317
snide,11.105468752548317
sniff,9.496030840114217
snigbrook,11.105468752548317
snip,10.412321571988372
snipe,11.105468752548317
snippet,8.707573479749946
snippy,10.412321571988372
snl,10.189178020674163
snmp,10.700003644440153
snob,10.412321571988372
snobbery,10.412321571988372
snobbish,11.105468752548317
snobby,10.412321571988372
snoop,8.663121717179113
snooze,10.412321571988372
snore,10.189178020674163
snort,8.364628728623117
snorties,10.700003644440153
snortonashelf,11.105468752548317
snortsome,11.105468752548317
snorty,10.700003644440153
snow,6.88596104737221
snowball,10.006856463880208
snowden,9.313709283320263
snowflake,10.700003644440153
snowinggggggg,11.105468752548317
snowmageddon,11.105468752548317
snowman,10.700003644440153
snowstorm,10.189178020674163
snowww,11.105468752548317
snowy,11.105468752548317
snub,10.189178020674163
snuggie,10.189178020674163
snuggle,10.700003644440153
snuggly,11.105468752548317
snus,11.105468752548317
snvr,9.233666575646726
snyder,10.006856463880208
soa,10.412321571988372
soak,11.105468752548317
soap,10.189178020674163
soapbox,11.105468752548317
soaper,11.105468752548317
soapie,11.105468752548317
soar,9.601391355772043
sob,10.189178020674163
sober,10.700003644440153
sobranie,11.105468752548317
sobriety,11.105468752548317
soc,9.313709283320263
socal,11.105468752548317
soccer,9.233666575646726
soci,10.700003644440153
sociable,11.105468752548317
social,7.027931308642597
socialbees,11.105468752548317
socialengineering,11.105468752548317
socialing,11.105468752548317
socialism,10.412321571988372
socialist,10.412321571988372
socialize,11.105468752548317
socially,10.006856463880208
socialmedia,9.852705784052949
socialmedian,11.105468752548317
socialplus,10.700003644440153
socialselling,11.105468752548317
society,9.233666575646726
sociologist,11.105468752548317
sock,8.75409349538484
socket,9.852705784052949
sockglue,9.719174391428426
socmed,11.105468752548317
socom,11.105468752548317
socrates,11.105468752548317
socs,10.700003644440153
socsummit,11.105468752548317
sod,11.105468752548317
soda,10.412321571988372
sodomize,11.105468752548317
soemthing,10.412321571988372
sof,10.700003644440153
sofa,11.105468752548317
sofacy,10.189178020674163
sofia,11.105468752548317
sofort,11.105468752548317
soft,8.802883659554272
softball,10.700003644440153
softcms,10.700003644440153
softdisk,11.105468752548317
softmaker,9.233666575646726
softnas,11.105468752548317
softpedia,11.105468752548317
softw,10.412321571988372
softwa,11.105468752548317
software,6.4279779049806
softwareimageupload,11.105468752548317
sohalt,11.105468752548317
soheab,10.700003644440153
soil,10.700003644440153
sol,10.700003644440153
solar,10.412321571988372
solaris,7.847372214526835
soldier,11.105468752548317
sole,11.105468752548317
solicitation,10.700003644440153
solid,9.159558603493004
soliloquy,10.189178020674163
solitaire,10.700003644440153
sollten,11.105468752548317
solly,11.105468752548317
solman,9.233666575646726
solo,10.412321571988372
solomon,11.105468752548317
solut,11.105468752548317
solution,7.21364845443769
solve,8.707573479749946
solver,11.105468752548317
somaini,11.105468752548317
sombrero,11.105468752548317
somebody,8.397418551446108
someday,9.601391355772043
somee,11.105468752548317
somet,11.105468752548317
somethin,9.852705784052949
somethings,11.105468752548317
sometiimes,10.412321571988372
somewhat,9.719174391428426
someww,11.105468752548317
somthing,11.105468752548317
son,7.287756426591413
sondhi,11.105468752548317
song,6.62813193807011
songg,10.700003644440153
sonic,10.412321571988372
sonics,10.412321571988372
sonicwall,8.802883659554272
sonin,11.105468752548317
sonos,10.189178020674163
sony,9.852705784052949
sonys,11.105468752548317
soo,8.161029773381877
soon,6.9623340261567845
sooner,10.700003644440153
sooo,8.2722554084921
soooo,8.908244175212097
soooon,11.105468752548317
sooooo,10.412321571988372
soooooo,10.700003644440153
sooooooo,11.105468752548317
soooooooooooooooooooo,11.105468752548317
soory,11.105468752548317
soothe,10.189178020674163
sop,11.105468752548317
sophisticate,9.601391355772043
sophistication,11.105468752548317
sophomore,11.105468752548317
sophos,9.852705784052949
sophoslabs,8.854176953941822
sore,8.707573479749946
sorely,11.105468752548317
sorin,11.105468752548317
sorrrrrrrrrrry,11.105468752548317
sorrrry,11.105468752548317
sorry,6.163826329939013
sorryy,11.105468752548317
sort,7.721078489202543
sorta,9.601391355772043
sortaa,11.105468752548317
sorter,11.105468752548317
sory,11.105468752548317
sosa,11.105468752548317
sou,10.700003644440153
soubd,11.105468752548317
soul,9.090565732006052
soulja,10.189178020674163
souljaboy,10.412321571988372
soulless,10.412321571988372
soulmate,11.105468752548317
souly,11.105468752548317
sound,6.135655452972316
soundboard,11.105468752548317
soundify,11.105468752548317
soundtouch,10.700003644440153
soundtrack,10.006856463880208
soup,10.006856463880208
sour,10.189178020674163
source,6.794669627162803
sourcetree,10.700003644440153
sourcetype,11.105468752548317
sousou,10.006856463880208
souter,11.105468752548317
south,8.854176953941822
southafrica,11.105468752548317
southern,10.006856463880208
southerner,10.412321571988372
southland,11.105468752548317
southside,11.105468752548317
soviet,11.105468752548317
sowwwyyyy,11.105468752548317
sox,10.700003644440153
soy,10.006856463880208
soz,11.105468752548317
spa,10.412321571988372
spac,11.105468752548317
space,8.109736478994325
spacebarkeystroke,11.105468752548317
spacewalk,11.105468752548317
spade,11.105468752548317
spaghetti,9.496030840114217
spagross,11.105468752548317
spain,8.502779067103933
spake,11.105468752548317
spam,7.367799134264949
spambot,9.313709283320263
spammed,10.412321571988372
spammer,9.026027210868481
spamming,9.233666575646726
spammingmyfs,11.105468752548317
spamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspamspam,11.105468752548317
span,9.400720660309892
spanish,9.400720660309892
spank,10.189178020674163
spankin,10.412321571988372
spanner,10.700003644440153
spanqualifier,9.159558603493004
sparc,9.159558603493004
spare,9.601391355772043
spark,9.601391355772043
sparkjava,11.105468752548317
sparkle,9.601391355772043
sparkly,11.105468752548317
sparkylinux,11.105468752548317
sparse,10.700003644440153
spartacus,11.105468752548317
spasm,11.105468752548317
spate,11.105468752548317
spawn,11.105468752548317
spazmatics,11.105468752548317
spazz,10.700003644440153
spazzy,11.105468752548317
spc,11.105468752548317
spdy,11.105468752548317
spe,10.700003644440153
speach,11.105468752548317
speak,7.4678825928219315
speake,11.105468752548317
speaker,8.215096994652153
spear,9.601391355772043
speard,11.105468752548317
spearphished,11.105468752548317
spec,10.189178020674163
special,7.847372214526835
specialise,11.105468752548317
specialist,10.700003644440153
specialize,11.105468752548317
specially,9.400720660309892
specialspywarepolicyresult,10.700003644440153
specialty,10.412321571988372
specie,10.189178020674163
specifially,11.105468752548317
specific,7.344268636854754
specifically,10.006856463880208
specify,10.700003644440153
spectacular,10.700003644440153
spectre,6.475605953969854
spectrev,10.700003644440153
spectrum,10.006856463880208
speculative,9.852705784052949
speech,8.620562102760317
speechless,11.105468752548317
speechrecognitioncontroller,10.006856463880208
speed,7.927414922200372
speedily,11.105468752548317
speedy,9.852705784052949
spehshul,11.105468752548317
spejder,11.105468752548317
spektor,11.105468752548317
spell,8.085043866403954
spencer,10.006856463880208
spency,11.105468752548317
spend,7.454810511254578
sperm,11.105468752548317
sperry,11.105468752548317
spew,11.105468752548317
sphere,11.105468752548317
spherical,11.105468752548317
spheroid,11.105468752548317
sphincter,10.412321571988372
spi,11.105468752548317
spice,8.908244175212097
spicy,10.412321571988372
spider,9.026027210868481
spiderman,10.189178020674163
spidermans,11.105468752548317
spigot,10.006856463880208
spiit,11.105468752548317
spike,9.159558603493004
spill,8.965402589052047
spin,9.496030840114217
spinach,10.006856463880208
spinal,11.105468752548317
spinner,11.105468752548317
spinoff,11.105468752548317
spip,11.105468752548317
spirit,8.965402589052047
spiritually,11.105468752548317
spit,11.105468752548317
spite,10.006856463880208
splash,10.006856463880208
splatter,10.412321571988372
spleen,11.105468752548317
splendid,11.105468752548317
splice,11.105468752548317
splinter,11.105468752548317
split,9.400720660309892
splitter,11.105468752548317
sploit,11.105468752548317
splunk,7.344268636854754
splunklive,11.105468752548317
splunkliveldn,10.700003644440153
spns,11.105468752548317
spoil,9.601391355772043
spoiler,9.400720660309892
spokane,11.105468752548317
spoltlight,11.105468752548317
spon,11.105468752548317
spongebob,10.700003644440153
sponsor,8.060946314824895
sponsorship,10.412321571988372
spontaeity,11.105468752548317
spontaneity,11.105468752548317
spontaneous,10.700003644440153
spontaneously,11.105468752548317
spontaneousness,11.105468752548317
spoof,8.75409349538484
spook,10.700003644440153
spooky,11.105468752548317
spooler,10.700003644440153
spoon,10.189178020674163
spora,10.700003644440153
sport,8.187698020464037
spose,10.700003644440153
spot,7.738172922561843
spotlight,7.927414922200372
spotty,10.412321571988372
spotz,11.105468752548317
spouse,10.700003644440153
spproductions,11.105468752548317
sprawl,11.105468752548317
spray,9.233666575646726
spread,7.203496082973673
spreader,11.105468752548317
spreadsheet,10.412321571988372
spreadshirt,11.105468752548317
spree,10.700003644440153
spri,11.105468752548317
spring,8.502779067103933
springsteen,11.105468752548317
sprinkle,10.189178020674163
sprint,9.400720660309892
sprite,11.105468752548317
sprocket,10.412321571988372
sprout,10.700003644440153
sprting,11.105468752548317
sps,10.700003644440153
spsearchdatabasesequence,10.412321571988372
spunk,10.700003644440153
sputnik,10.412321571988372
spy,8.466411422933058
spyde,11.105468752548317
spyware,9.719174391428426
sqaure,11.105468752548317
sql,4.526217540538216
sqli,8.75409349538484
sqlinj,11.105468752548317
sqlinjection,11.105468752548317
sqlit,11.105468752548317
sqlite,8.620562102760317
sqliter,10.700003644440153
sqlmap,10.412321571988372
sqlserver,11.105468752548317
sqlslammer,10.700003644440153
sqlthreat,10.700003644440153
squad,10.006856463880208
square,9.313709283320263
squaresies,10.412321571988372
squash,10.412321571988372
squat,10.006856463880208
squeeee,10.412321571988372
squeeze,9.719174391428426
squid,9.496030840114217
squier,11.105468752548317
squirrel,10.006856463880208
squirrely,11.105468752548317
squirt,10.189178020674163
squlor,10.412321571988372
squlour,11.105468752548317
sqz,10.412321571988372
srinidhi,11.105468752548317
srk,11.105468752548317
srm,11.105468752548317
srn,11.105468752548317
srouts,11.105468752548317
srrrry,11.105468752548317
srry,10.189178020674163
srsly,8.854176953941822
srsy,10.412321571988372
srt,11.105468752548317
sru,10.006856463880208
srun,10.700003644440153
srunpointer,9.159558603493004
ssa,8.397418551446108
ssaam,11.105468752548317
ssc,10.700003644440153
ssd,10.006856463880208
ssdp,10.412321571988372
ssh,8.431320103121788
sshfs,11.105468752548317
ssj,11.105468752548317
ssji,10.700003644440153
ssl,8.466411422933058
ssled,10.700003644440153
ssls,10.700003644440153
ssn,11.105468752548317
sso,8.579740108240062
ssp,11.105468752548317
ssrf,9.852705784052949
sssd,9.233666575646726
ssssssooooo,11.105468752548317
sta,11.105468752548317
stab,9.159558603493004
stability,10.189178020674163
stabilze,11.105468752548317
stable,9.159558603493004
stacer,11.105468752548317
stacey,11.105468752548317
stache,10.412321571988372
stack,6.801403659344147
stacy,10.189178020674163
staff,8.663121717179113
staffer,10.412321571988372
stag,10.006856463880208
stage,8.502779067103933
stager,9.852705784052949
stahnout,11.105468752548317
staind,10.412321571988372
stair,9.601391355772043
stairway,11.105468752548317
stak,11.105468752548317
stake,9.852705784052949
stale,10.412321571988372
stalk,10.189178020674163
stalker,9.233666575646726
stalkerrrr,11.105468752548317
stall,10.412321571988372
stamen,11.105468752548317
stamos,10.189178020674163
stamp,10.189178020674163
stamsgal,11.105468752548317
stan,10.412321571988372
stand,7.234267741640426
standalone,11.105468752548317
standard,8.014426299190001
standby,11.105468752548317
standi,11.105468752548317
standtard,11.105468752548317
standup,11.105468752548317
stanford,10.700003644440153
stanley,10.412321571988372
staple,11.105468752548317
stapler,11.105468752548317
star,7.593923313717297
starbuckks,11.105468752548317
starbucks,9.090565732006052
stare,10.006856463880208
stark,11.105468752548317
starkey,11.105468752548317
starlet,11.105468752548317
starr,10.700003644440153
starship,10.006856463880208
start,6.005602324724118
starter,9.026027210868481
startup,8.54051939508678
startupmaster,10.700003644440153
starve,10.700003644440153
stat,9.719174391428426
state,7.355964676617946
statefuns,10.412321571988372
statement,8.965402589052047
statementcopyright,11.105468752548317
static,9.719174391428426
station,9.090565732006052
stationary,11.105468752548317
statistic,9.719174391428426
stats,9.400720660309892
status,8.466411422933058
statute,11.105468752548317
stave,11.105468752548317
staxx,11.105468752548317
stay,6.6168323828161775
stayin,10.412321571988372
stbrooklyn,11.105468752548317
std,9.601391355772043
stdout,11.105468752548317
steady,11.105468752548317
steak,9.719174391428426
steal,6.475605953969854
stealer,10.412321571988372
stealth,10.700003644440153
stealthy,11.105468752548317
steam,8.908244175212097
steamvr,11.105468752548317
steel,10.700003644440153
steeler,11.105468752548317
steelers,10.006856463880208
steer,10.412321571988372
steerable,11.105468752548317
stef,11.105468752548317
steffens,11.105468752548317
steffy,11.105468752548317
stegano,10.700003644440153
steganography,10.700003644440153
steganos,11.105468752548317
stego,10.700003644440153
steinthor,11.105468752548317
stella,11.105468752548317
stellar,11.105468752548317
stem,10.700003644440153
stemless,11.105468752548317
step,6.2771550152460165
stepdad,11.105468752548317
steph,10.006856463880208
stephanie,9.719174391428426
stephanieeeeey,11.105468752548317
stephen,10.006856463880208
steptoe,11.105468752548317
ster,11.105468752548317
stereo,10.700003644440153
stereoscopic,11.105468752548317
stereotype,10.006856463880208
sterling,10.189178020674163
stern,10.412321571988372
steroid,11.105468752548317
steve,8.854176953941822
steven,10.006856463880208
stevenotes,11.105468752548317
stevens,11.105468752548317
stevenson,10.700003644440153
stew,10.700003644440153
stewardship,11.105468752548317
stewart,10.189178020674163
stewert,10.412321571988372
stfu,9.313709283320263
stick,7.21364845443769
stickboard,11.105468752548317
sticker,9.852705784052949
stickie,11.105468752548317
stickler,10.412321571988372
stickshift,11.105468752548317
sticky,8.802883659554272
stiff,10.700003644440153
stil,11.105468752548317
stiletto,10.412321571988372
stimulus,10.189178020674163
sting,9.852705784052949
stingy,11.105468752548317
stink,9.400720660309892
